airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,27,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,27,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,27,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,27,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,27,42457
Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Business,26.42,27,45371
Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Business,14,27,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16,27,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,28,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,28,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,28,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,28,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,28,32859
Air_India,AI-491,Delhi,Morning,one,Afternoon,Bangalore,Business,24.92,28,36546
Air_India,AI-811,Delhi,Evening,one,Evening,Bangalore,Business,25.33,28,37594
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,28,39783
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,28,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,28,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,28,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,28,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,28,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,28,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,28,42457
Air_India,AI-865,Delhi,Morning,one,Morning,Bangalore,Business,24.5,28,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,28,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,28,42457
Air_India,AI-678,Delhi,Morning,one,Morning,Bangalore,Business,26.17,28,42457
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Bangalore,Business,27.17,28,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,28,42457
Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Business,26.42,28,45371
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Business,5.58,28,52522
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Business,8.92,28,52522
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Business,13.67,28,52522
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Business,19,28,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,29,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,29,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,29,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,29,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,29,32859
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Business,16.92,29,35490
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,29,35490
Air_India,AI-431,Delhi,Afternoon,one,Evening,Bangalore,Business,6.92,29,37594
Air_India,AI-411,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.75,29,37594
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Business,19.67,29,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,29,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,29,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,29,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,29,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,29,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,29,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,29,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,29,42457
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,29,45371
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,29,50398
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,29,52522
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Business,27.92,29,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,30,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,30,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,30,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,30,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,30,32859
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Business,4.58,30,35490
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,30,35490
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Business,16.92,30,35490
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,30,35490
Air_India,AI-491,Delhi,Morning,one,Afternoon,Bangalore,Business,24.92,30,36546
Air_India,AI-811,Delhi,Evening,one,Evening,Bangalore,Business,25.33,30,37594
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Business,19.67,30,39783
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,30,39783
Air_India,AI-877,Delhi,Morning,one,Afternoon,Bangalore,Business,27.33,30,39783
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,30,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,30,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,30,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,30,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,30,42457
Air_India,AI-767,Delhi,Afternoon,one,Night,Bangalore,Business,8.67,30,52522
Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Business,14,30,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,31,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,31,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,31,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,31,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,31,32859
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Business,4.58,31,35490
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,31,35490
Air_India,AI-839,Delhi,Night,one,Morning,Bangalore,Business,13.33,31,35490
Air_India,AI-544,Delhi,Evening,one,Morning,Bangalore,Business,17.5,31,35490
Air_India,AI-542,Delhi,Morning,one,Morning,Bangalore,Business,25,31,35490
Air_India,AI-560,Delhi,Morning,one,Morning,Bangalore,Business,26.58,31,35490
Air_India,AI-431,Delhi,Afternoon,one,Evening,Bangalore,Business,6.92,31,37594
Air_India,AI-411,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.75,31,37594
Air_India,AI-877,Delhi,Morning,one,Evening,Bangalore,Business,6.08,31,39783
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,31,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,31,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,31,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,31,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,31,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,31,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,31,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,31,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,31,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,31,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,31,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,31,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,31,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,31,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,31,42457
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Business,5.58,31,52522
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Business,8.92,31,52522
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Business,13.67,31,52522
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Business,19,31,52522
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,31,52522
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Business,27.92,31,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,32,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,32,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,32,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,32,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,32,32859
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Business,16.92,32,35490
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,32,35490
Air_India,AI-811,Delhi,Evening,one,Night,Bangalore,Business,27.25,32,37594
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,32,39783
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Business,19.67,32,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,32,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,32,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,32,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,32,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,32,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,32,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,32,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,32,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,32,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,32,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,32,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,32,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,32,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,32,42457
Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Business,26.42,32,45371
Air_India,AI-767,Delhi,Afternoon,one,Night,Bangalore,Business,8.67,32,52522
Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Business,14,32,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16,32,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,33,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,33,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,33,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,33,32859
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Business,4.58,33,35490
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,33,35490
Air_India,AI-411,Delhi,Early_Morning,one,Night,Bangalore,Business,14.67,33,37594
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,33,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,33,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,33,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,33,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,33,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,33,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,33,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,33,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,33,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,33,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,33,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,33,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,33,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,33,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,33,42457
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Business,5.58,33,52522
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Business,8.92,33,52522
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Business,13.67,33,52522
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Business,19,33,52522
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,33,52522
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Business,27.92,33,52522
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,33,64094
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,34,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,34,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,34,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,34,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,34,32859
Air_India,AI-839,Delhi,Night,one,Morning,Bangalore,Business,13.33,34,35490
Air_India,AI-837,Delhi,Evening,one,Morning,Bangalore,Business,16.42,34,35490
Air_India,AI-544,Delhi,Evening,one,Morning,Bangalore,Business,17.5,34,35490
Air_India,AI-542,Delhi,Morning,one,Morning,Bangalore,Business,25,34,35490
Air_India,AI-560,Delhi,Morning,one,Morning,Bangalore,Business,26.58,34,35490
Air_India,AI-877,Delhi,Morning,one,Evening,Bangalore,Business,6.08,34,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,34,39783
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,34,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,34,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,34,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,34,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,34,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,34,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,34,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,34,42457
Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Business,26.42,34,45371
Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Business,14,34,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16,34,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,35,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,35,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,35,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,35,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,35,32859
Air_India,AI-491,Delhi,Morning,one,Afternoon,Bangalore,Business,24.92,35,36546
Air_India,AI-811,Delhi,Evening,one,Evening,Bangalore,Business,25.33,35,37594
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,35,39783
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,35,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,35,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,35,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,35,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,35,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,35,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,35,42457
Air_India,AI-865,Delhi,Morning,one,Morning,Bangalore,Business,24.5,35,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,35,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,35,42457
Air_India,AI-678,Delhi,Morning,one,Morning,Bangalore,Business,26.17,35,42457
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Bangalore,Business,27.17,35,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,35,42457
Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Business,26.42,35,45371
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Business,5.58,35,52522
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Business,8.92,35,52522
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Business,13.67,35,52522
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Business,19,35,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,36,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,36,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,36,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,36,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,36,32859
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Business,16.92,36,35490
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,36,35490
Air_India,AI-431,Delhi,Afternoon,one,Evening,Bangalore,Business,6.92,36,37594
Air_India,AI-411,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.75,36,37594
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Business,19.67,36,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,36,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,36,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,36,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,36,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,36,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,36,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,36,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,36,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,36,42457
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,36,45371
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,36,52522
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Business,27.92,36,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,37,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,37,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,37,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,37,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,37,32859
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Business,4.58,37,35490
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,37,35490
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Business,16.92,37,35490
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,37,35490
Air_India,AI-491,Delhi,Morning,one,Afternoon,Bangalore,Business,24.92,37,36546
Air_India,AI-811,Delhi,Evening,one,Evening,Bangalore,Business,25.33,37,37594
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Business,19.67,37,39783
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,37,39783
Air_India,AI-877,Delhi,Morning,one,Afternoon,Bangalore,Business,27.33,37,39783
